filename,label,openverse_id,title,source,creator,source_page,download_url,license,license_version,license_url,seed_query,source_width,source_height,saved_width,saved_height,clarity_score,raw_sha1
0303.jpg,localtourism,fcc9591a-66e0-42f8-9d13-0cb4815ce445,"Taman Sari, Yogyakarta",flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4347843973,https://live.staticflickr.com/4065/4347843973_a66779bd01_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,683,1024,512,768,67.932,c4e7966afdf6b596dfcd2ac917f7f651515c4415
0305.jpg,localtourism,c6b6ba40-8ad7-4e01-85b8-19931076ef01,"Taman Sari, Yogyakarta",flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4347829733,https://live.staticflickr.com/4034/4347829733_fc3f6e05a1_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,683,768,512,36.632,7b34c73d6e2883d2454dff676b9a6292f1d4bccb
0307.jpg,localtourism,041117b5-241e-4cf6-aec5-8abce24c8d3a,"Nusa Ceningan, Bali",flickr,Jeda Villa Bali,https://www.flickr.com/photos/53779476@N08/5010910696,https://live.staticflickr.com/4087/5010910696_0e608dc7d5_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,680,768,510,77.571,a21610fd4c540145aeb7e91349f76380ae52c38a
0306.jpg,localtourism,225037a7-9577-433f-8d7c-fa4e10182b19,We Serve Indonesia,flickr,BEST PHOTO,https://www.flickr.com/photos/51434968@N00/3488025426,https://live.staticflickr.com/3584/3488025426_17d9390868_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,690,768,518,77.478,35499a8039f5002054e501dd9736acdea63b2b08
0308.jpg,localtourism,7b60bd0c-cc8b-4a40-8d50-65885b7f7f87,"Keraton, Yogyakarta",flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4347842247,https://live.staticflickr.com/4060/4347842247_8ef059642b_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,683,768,512,62.076,10672cd59d82c91cb245dcfb99d00f48bc814c25
0309.jpg,localtourism,647a7306-8453-4fc0-bae4-1d20aadf16c0,Korea_President_Park_Visiting_Indonesia_03,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/10134719606,https://live.staticflickr.com/7449/10134719606_9ec0866519_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1023,615,768,462,38.569,98b0dc058808d694bf039c5e905f83010d0eb49c
0310.jpg,localtourism,38d6e324-a87d-44cc-8eda-6a086ffc2f63,Four Seasons Resort Jimbaran Bay,flickr,Studio Sarah Lou,https://www.flickr.com/photos/86665756@N00/15216066018,https://live.staticflickr.com/3905/15216066018_49bba9137d_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,768,1024,576,768,75.194,afb12df45786fba533ed696310627a28c95e959c
0311.jpg,localtourism,762e0318-9289-4614-80be-d675372477df,Jalan Surabaya,flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4368980001,https://live.staticflickr.com/4047/4368980001_3ec6530bc9_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1023,687,768,516,44.319,a89cdac0b25c54c0bad530aba6c17650e9e95a73
0312.jpg,localtourism,3335ee16-5f24-4937-88fe-2bf1975f3757,Korea_President_Park_ContemporaryArts_Exhibition_03,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/10263590895,https://live.staticflickr.com/2827/10263590895_44c8ca49b4_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,691,1024,518,768,36.944,c241baba2c53dcaeb895f0b4fb5e2f435dab5fc3
0313.jpg,localtourism,13a89e5d-62db-4554-b0b0-bbb35a01347f,Kpop_World_Festival_18,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/8156724391,https://live.staticflickr.com/8490/8156724391_4637511368_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,660,768,495,40.178,2c92736be10e331a49f01e19fd08d210ba68833c
0314.jpg,localtourism,90df2612-4a31-4270-bfac-2740072e2f4c,Kpop_World_Festival_19,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/8156756946,https://live.staticflickr.com/8203/8156756946_d05298bca7_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,648,768,486,38.143,db9c21e57771cd9f8e86b5df363debc46d3d026d
0316.jpg,localtourism,e62ea0ea-0d77-45d3-8d53-f2fe8bd2626b,"Taman Sari, Yogyakarta",flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4348576284,https://live.staticflickr.com/4023/4348576284_a015f15a45_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,683,1024,512,768,33.836,8a188f3e180a2ab4f2bd29067cb3dc69888b3d1d
0317.jpg,localtourism,821088a1-7949-4c83-bda7-008c81e6651f,Pura Besakih,flickr,wiifm,https://www.flickr.com/photos/12350347@N03/6346857032,https://live.staticflickr.com/6094/6346857032_3ea08644c2_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,675,768,506,76.099,ee92b8e450fc54c6ea80bf9f8bc44fd4b2c0d80d
0318.jpg,localtourism,98560737-69cb-49c3-8e08-229ffdfc4613,"Aerial picture of Campuhan Ridge Walk , Scenic Green Valley in Ubud Bali. Drone photo.",flickr,Artem Beliaikin,https://www.flickr.com/photos/157635012@N07/46112155712,https://live.staticflickr.com/4856/46112155712_d3f412e2e6_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,Indonesia tourism,1024,767,768,575,33.931,95bf8a4d55a3ad917ae9e7db9cbb3fe07b0bfec5
0319.jpg,localtourism,4d9fbd70-ea1b-4d60-9ba4-704b85625273,Silhouette of palm trees at tropical sunset on Bali island.,flickr,Artem Beliaikin,https://www.flickr.com/photos/157635012@N07/44817340244,https://live.staticflickr.com/1914/44817340244_d38a129e25_b.jpg,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,Indonesia tourism,1024,683,768,512,19.096,a300ead714b4bf9836460c7d10bf0beb37dd85e7
0320.jpg,localtourism,be4207a9-8e53-499e-8ec0-86cd55f9ac60,Kpop_World_Festival_20,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/8156756554,https://live.staticflickr.com/7106/8156756554_fe9b0db878_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1023,639,768,480,43.886,20e3cd1239723dcf4c3615385ef95c5c9f7f2f89
0323.jpg,localtourism,2281e160-a651-4476-8e22-0b69dd87997d,Train and Istiqlal Mosque,flickr,anthonycramp,https://www.flickr.com/photos/7770166@N05/3085844073,https://live.staticflickr.com/3250/3085844073_6376897fa9_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1023,819,768,615,52.751,a580b5a54ef1d06e4ff21fd84b10396d80618574
0324.jpg,localtourism,a81290dd-ac1c-43d0-bab2-669792374d55,Indonesian_President_Business_Meeting_01,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/26948063042,https://live.staticflickr.com/7046/26948063042_2e8cef1f41_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,578,768,434,36.516,0f154034fc56f5ff6439ef18466d3bf6e7b1d6b6
0325.jpg,localtourism,dae3dd78-d0f4-4b99-b747-5da363168125,Chaise lounges on the beautiful tropical beach with white sand. Bali island. Indonesia.,flickr,Artem Beliaikin,https://www.flickr.com/photos/157635012@N07/40931154163,https://live.staticflickr.com/65535/40931154163_c81276108e_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,683,768,512,70.616,003cbd87e8ed9741882dfbc0f632c01558c7bb8b
0326.jpg,localtourism,7403c70f-21fd-4f52-b4e0-f29874455fdc,Danau Linaouw,flickr,Doni Ismanto,https://www.flickr.com/photos/44335509@N08/6729824721,https://live.staticflickr.com/7009/6729824721_d09bd36364_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,713,1024,535,768,69.957,35ab82cd5f984338b08cf5f69069fb7b26dfbb80
0327.jpg,localtourism,fc1f6ec1-11c6-4586-9417-e9d54411ee84,riverfront property,flickr,oh sk,https://www.flickr.com/photos/7752378@N03/5880380105,https://live.staticflickr.com/5224/5880380105_f116d4827a_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,576,768,432,27.108,2aaa4a0e818b83734eeba8055d04516cd86f8c8a
0328.jpg,localtourism,69e3bc2b-75d2-4efc-b9e0-365fa8760258,Jalan Surabaya,flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/4369727910,https://live.staticflickr.com/2593/4369727910_b1e0a4cbb3_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1023,674,768,506,43.165,5cf1c3dfa3858403640891c7732016bde84e7060
0330.jpg,localtourism,5f91884e-552a-4369-bc2a-048dbc91f679,Indonesian_President_Seoul_National_Cemetery_10,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/26999757681,https://live.staticflickr.com/7059/26999757681_a6f97209ce_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,632,768,474,38.404,75ee4a5d9e0cf8a2bb3d232c6f1cff871296a703
0331.jpg,localtourism,eb3369f2-7993-4728-9bcb-47e0107fb733,Korea_Indonesia_Press_Conference_04,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/26445291043,https://live.staticflickr.com/7254/26445291043_3278e4a700_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,531,768,398,38.908,25f5e244efd40ec784e7f37705c59f2fcc19266d
0332.jpg,localtourism,0a274c2e-fd42-4402-820e-d7dd78c9cdc4,Indonesian_President_Seoul_National_Cemetery_11,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/26999753821,https://live.staticflickr.com/7168/26999753821_6ba6330f5a_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,502,768,377,57.641,6fb328ba9ebc5f7a05ba79692c08941762dd29a7
0333.jpg,localtourism,254e4dbd-e826-48ee-a98c-82cb241fbadb,Indonesian_President_Seoul_National_Cemetery_12,flickr,KOREA.NET - Official page of the Republic of Korea,https://www.flickr.com/photos/42438955@N05/26793410530,https://live.staticflickr.com/7019/26793410530_c1e127193f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia tourism,1024,476,768,357,60.212,173b2b8e3498a0f888dc3eff55eb9468d3a7aad6
0335.jpg,localtourism,6265a5f5-4999-4b7e-8216-e6de7daf51e3,kalimutu3,flickr,mynikon78,https://www.flickr.com/photos/83096657@N04/7634977656,https://live.staticflickr.com/8286/7634977656_22f8ef3ce9.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,493,250,493,250,34.163,c131f77d5bd3e36f5697977a4de58341b43cd32f
0336.jpg,localtourism,92b3a280-b503-4b4b-a5a0-e1bd8f65a639,Another rice terrace at Seloliman village,flickr,java tourism,https://www.flickr.com/photos/22371164@N02/2844347980,https://live.staticflickr.com/3159/2844347980_92cf655e0e.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,500,268,500,268,58.769,fd46dccf4bb237f613a19af6c3ad89f6b51d73b0
0334.jpg,localtourism,fc5a198a-197b-4be7-baf9-70bedeaf2f95,Boats on the Beach,flickr,D-Stanley,https://www.flickr.com/photos/79721788@N00/6215695488,https://live.staticflickr.com/6110/6215695488_8e5b80cf62_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,768,768,576,48.575,8801ff013677f3bd6bd7559d7f333c46056bb9ff
0329.jpg,localtourism,3604f4ae-d4b8-4481-9432-8732d8fc1e15,"Kampung at Kali Code, Yogya",flickr,DMahendra,https://www.flickr.com/photos/7175652@N02/2599249974,https://live.staticflickr.com/3170/2599249974_d3380ed86b_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,676,768,507,38.641,60cb8ed6aa744d5465a4610de30ef9a47b852be4
0337.jpg,localtourism,1e0a703c-c021-43f1-9bdb-1a7f68183696,Pura Taman Ayun,flickr,Igor Klisov,https://www.flickr.com/photos/38778174@N07/5380882748,https://live.staticflickr.com/5209/5380882748_734710ca28.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,500,333,500,333,59.07,80992cd3569a7522bd2a046e5b6cbb4a2d00554c
0338.jpg,localtourism,911fccd0-257d-4968-80f4-7ae812ece2a7,IMG_3031,flickr,kenner116,https://www.flickr.com/photos/50178625@N00/6441494071,https://live.staticflickr.com/7173/6441494071_c3b4f0c52a_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,768,768,576,46.093,90de67154fbcfe781da1ac21ed304c67d8136d1d
0340.jpg,localtourism,c4d5fdc7-011c-4927-9df8-78cad93a850c,IMG_1774,flickr,World Travel & Tourism Council,https://www.flickr.com/photos/78618717@N07/9721026326,https://live.staticflickr.com/7428/9721026326_3f20672e88_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia tourism,1024,683,768,512,24.382,8119fa29bf964445683753dbb0174de9898965a1
0341.jpg,localtourism,9af1f523-5d3d-419f-b79a-9470c19419ae,Prambanan,flickr,Arian Zwegers,https://www.flickr.com/photos/67769030@N07/6953197043,https://live.staticflickr.com/7040/6953197043_5a24dcf81a_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,683,768,512,52.442,f2753b645d67e7b4b2efc0dc12a6e47ea5a1853b
0342.jpg,localtourism,c40e1d18-80cc-47c2-8005-20f19fb53d16,Borobudur,flickr,Jan Alonzo,https://www.flickr.com/photos/52265670@N00/14149953649,https://live.staticflickr.com/3871/14149953649_54b4e39d48_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,563,768,422,49.562,6762a352f97ef81129e4d6dca7b5cc615e3b0c1d
0344.jpg,localtourism,dc702728-5801-4f0b-bc4b-45dcc1787198,Fuji Yama,flickr,Black_Claw,https://www.flickr.com/photos/24833567@N03/31368332783,https://live.staticflickr.com/350/31368332783_3814c23838_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,768,1024,576,768,24.526,6e7319f6b7073436b699c7e9c4524fdb17a925ef
0343.jpg,localtourism,86b893d5-2934-4afd-8c14-33a81fe3c3d5,Elephant Cave entrance,flickr,Strocchi,https://www.flickr.com/photos/46383895@N00/49273736567,https://live.staticflickr.com/65535/49273736567_a107a5d3c4_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,683,768,512,74.326,da2754810d61f17e90165fea276aea26c7e881df
0345.jpg,localtourism,da8507a1-515d-4a6b-b248-7e43f3b27f52,The steps are much more steep than they look,flickr,shankar s.,https://www.flickr.com/photos/77742560@N06/44681238951,https://live.staticflickr.com/1870/44681238951_0c99f59b8f_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,684,768,513,56.441,8f91a9acaa923b77ce3102e5c54125117a7ddc54
0346.jpg,localtourism,093e0297-9262-4582-8941-948ad2d64578,World Heritage Site: Museum Wayang,flickr,Brian Giesen,https://www.flickr.com/photos/13658024@N00/4046073024,https://live.staticflickr.com/3524/4046073024_5c7c71760c_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,768,1024,576,768,15.788,3d8fd929fdcd3b8b5500838e5fcabc8abfad51cb
0347.jpg,localtourism,dc25df4a-1a6c-49d6-ba06-babe773a2835,"Prambanan, 1987",flickr,nathanh100,https://www.flickr.com/photos/41383869@N07/6355977679,https://live.staticflickr.com/6106/6355977679_d47fce7a66_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,713,768,535,77.997,13aa5aa378628060e7738268154f4fd0e607746f
0348.jpg,localtourism,8566bac1-e05d-4e58-b23e-9ad6d9248ac3,DSCN5248,flickr,Mark Joseph Lopez,https://www.flickr.com/photos/7625814@N05/1360279393,https://live.staticflickr.com/1297/1360279393_8fb7e006e6_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,768,768,576,70.157,104f862fba65bcbdfae3dcfc20a030edb5825cf4
0351.jpg,localtourism,ada1b26f-6e22-444a-a308-de1c5d5e99a8,"Borobudur, 1987",flickr,nathanh100,https://www.flickr.com/photos/41383869@N07/6355993559,https://live.staticflickr.com/6120/6355993559_0f3815dc06_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,633,768,475,85.188,2e5159c0554c6cdc247c2364ee0708e9d8de5ab8
0352.jpg,localtourism,9a93580d-a0f7-430a-bdec-bd5661ffcd9c,"1996 #241-21 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727252337,https://live.staticflickr.com/4819/31727252337_c81b643c3a_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,643,1024,482,768,72.296,ca5d8e0a6127e3e00353cbcf81fdc1233cc3ba58
0353.jpg,localtourism,8b4f3ab9-7671-4c1f-ae8d-cee48ebd637c,"1996 #241-24 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727251067,https://live.staticflickr.com/4862/31727251067_421943e69c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,636,768,477,64.212,24c64f0e7d596103a46b1d76a2b3447916bce7f5
0350.jpg,localtourism,ca26f3d2-446b-4ed4-a519-b4e6368971af,The legendary Prambanan temple- it was too late to go in,flickr,shankar s.,https://www.flickr.com/photos/77742560@N06/44681990171,https://live.staticflickr.com/1848/44681990171_fb99e63f87_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,684,768,513,40.873,54b8722b4bd42847f68fb88ed7775cfcf40a8793
0354.jpg,localtourism,86d673bb-6aff-4dfc-bbdf-6c25d853c981,The Taman sari water palace was beautiful in it's own right,flickr,shankar s.,https://www.flickr.com/photos/77742560@N06/30809826628,https://live.staticflickr.com/1877/30809826628_89b2b1bf4e_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,684,768,513,59.867,88258abe295f89d9867d681656286c49c3ebd756
0355.jpg,localtourism,bd504667-8751-4bb2-a45e-12b505df76eb,"A water lili in Borobudur World Cultural Heritage Site, Java, Indonesia",flickr,IUCNweb,https://www.flickr.com/photos/31206821@N04/6788529618,https://live.staticflickr.com/7038/6788529618_a04f3fc997_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1000,750,768,576,13.573,3a6958edf786ee715ddd9842cfba19dcc9577225
0356.jpg,localtourism,1e89c965-2886-49e1-91ee-17c02f79bb08,"Borobudur, 1987",flickr,nathanh100,https://www.flickr.com/photos/41383869@N07/22434067332,https://live.staticflickr.com/761/22434067332_e53e278c7e_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,800,1024,600,768,98.651,5f007b30a84e35e01ea7454540f7cb3b36cd6a59
0357.jpg,localtourism,6da995f2-14bf-4fec-8b26-58be5ba18340,"1996 #241-20 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727253227,https://live.staticflickr.com/7845/31727253227_0f3c4f1af6_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,637,768,478,90.536,7eefe291eb9f6a2b12053a717c1f12f451589d94
0358.jpg,localtourism,a613cbb4-3a0e-4261-b7bd-3c592cd08e81,"1996 #241-11 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727260337,https://live.staticflickr.com/4808/31727260337_d4e466c184_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1023,642,768,482,80.149,e919427c395542669459c524d750049e5e11ed7c
0359.jpg,localtourism,d44ca736-574a-49ff-841f-53f51ad48fc9,"1996 #241-18 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727254177,https://live.staticflickr.com/7892/31727254177_e24061d233_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,643,1024,482,768,74.815,a53ebc9f497d42fe40c4327dbd33bfc91c43b622
0360.jpg,localtourism,4d82c1f6-6833-47e1-8a21-2b697e139a1a,"1996 #241-16 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727256397,https://live.staticflickr.com/4833/31727256397_352ebaac59_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,636,1024,477,768,88.296,7763ea04a912bd4d238a0796b7cfd0783e0a8d50
0361.jpg,localtourism,7dfa4b00-c773-4b17-8ba9-bd09ac6dfd3e,"1996 #241-17 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727254867,https://live.staticflickr.com/7813/31727254867_3e5a25fe38_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,640,1024,480,768,61.697,4f16d670620c06e995791c888cba011c3c4c9f7b
0364.jpg,localtourism,086103e6-3ede-48ac-ba82-a718e7c1a08e,"1996 #241-15 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727257377,https://live.staticflickr.com/7897/31727257377_c9fea0ffd3_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,636,768,477,87.152,3bfd9ce8f66ba6c96526ef817b2c9a3badc8a25b
0365.jpg,localtourism,0690d03c-9488-46ee-b634-c4ab3a084f33,"1996 #241-10 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/31727261267,https://live.staticflickr.com/7888/31727261267_1ab71575eb_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,650,768,488,94.86,150eacb32955d2b863d6c264e7892bca8b51e0c6
0366.jpg,localtourism,49a3263c-829a-4b84-b659-8d1caa0dfb25,"1996 #240-33 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794073448,https://live.staticflickr.com/4856/32794073448_2a59c361d5_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,709,768,532,62.237,5e251309a09e3dde4aa9da716902e7657092fce4
0367.jpg,localtourism,525de073-cbc4-4f5e-930d-a78dd8fb4956,"1996 #240-35 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794072928,https://live.staticflickr.com/7899/32794072928_36ffe91f4f_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1023,642,768,482,67.643,fe73aa8f60a8432eb8cbb3f91f04c71f7bb30690
0369.jpg,localtourism,46693b15-45c6-4724-9884-f144409347b4,"1996 #240-29 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794075068,https://live.staticflickr.com/7804/32794075068_b0e277a7c5_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,705,1024,529,768,77.631,0a5e41af7fc639def93adb916ab4960c4fcd262a
0368.jpg,localtourism,ec35ddab-e524-480b-ac28-a0ab20581dd3,"1996 #240-31 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794074348,https://live.staticflickr.com/7888/32794074348_fdcefbdcaa_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1023,639,768,480,66.662,fe93d87dc843dd8ea29ececd51637bfa01ec24ae
0370.jpg,localtourism,d09f8eb9-c08e-41e6-8e8c-effd411714c8,"1996 #240-19 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/46668994871,https://live.staticflickr.com/7885/46668994871_a4c42803fa_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1023,637,768,478,87.097,062de802f3834ed3f042cb8c0a0fa70469be4fac
0371.jpg,localtourism,3c8743cb-6dd7-40b2-92ee-7c14bbe351fe,"1996 #240-17 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/46668996351,https://live.staticflickr.com/7847/46668996351_f5b48c9c2a_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,640,768,480,76.881,a5a9bed05f8ef3700fd73311abc3167c7521fc03
0372.jpg,localtourism,3d4dbbeb-7b50-40f6-88ed-72fdd380a5b4,"1996 #240-26 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794075918,https://live.staticflickr.com/7903/32794075918_8206b627a3_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,709,1024,532,768,82.21,e7e6c6e47def3a2b775de4a46ed224b2af604fbf
0373.jpg,localtourism,e1638eb9-7e86-451e-b551-c81d2b00e13c,"1996 #240-21 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/46668992771,https://live.staticflickr.com/4912/46668992771_fb168767f7_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,1024,634,768,476,77.474,96eb4b8ec5d864b2041f9b95fdcd95731046ae14
0374.jpg,localtourism,0579accc-32d6-46e8-b5ed-d6baf77339c3,"1996 #240-24 Java, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/32794076588,https://live.staticflickr.com/4824/32794076588_b358fb7a9c_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,642,1023,482,768,66.775,e8c44fa5e02904bfc6edf4b661094d19f87f0707
0375.jpg,localtourism,cb3aa27c-e458-4b04-874b-0fe06f09a43e,We finally made it to the UNESCO World Heritage listed to the Borobodur temple,flickr,shankar s.,https://www.flickr.com/photos/77742560@N06/43772748025,https://live.staticflickr.com/1889/43772748025_bc6bdd4cd2_b.jpg,by,2.0,https://creativecommons.org/licenses/by/2.0/,Indonesia heritage site,1024,684,768,513,55.884,0315ac2bf53b174cb4eb2f5f3b8c0604a613ae68
0376.jpg,localtourism,b9439d53-1c65-4949-8785-77a4586f14c0,"1994 #190-5A Komodo, Indonesia",flickr,Dan Lundberg,https://www.flickr.com/photos/9508280@N07/46669031411,https://live.staticflickr.com/4896/46669031411_280ce19ba2_b.jpg,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,Indonesia heritage site,630,1024,472,768,93.092,f857f5aab1e51e0b7f0e6d735163c0de0ba8dc8a
